Workload,Frequency (GHz),Governor,Record_Count,Operation_Count,No.threads,Consistency,Replication,Runtime (ms),Dynamic Power (W),Dynamic Energy (J)
workload-C,2.2,userspace,750000,750000,64,Quorum,Full,13118.89,121.17,1589.63
workload-C,2.3,userspace,750000,750000,64,Quorum,Full,13152.81,117.71,1548.21
workload-C,2.4,userspace,750000,750000,64,Quorum,Full,12630.04,124.64,1574.16
workload-C,2.5,userspace,750000,750000,64,Quorum,Full,12516.63,125.91,1575.98
workload-C,2.6,userspace,750000,750000,64,Quorum,Full,13114.32,132.91,1742.99
workload-C,2.7,userspace,750000,750000,64,Quorum,Full,12736.7,136.26,1735.52
workload-C,2.8,userspace,750000,750000,64,Quorum,Full,12620.89,134.18,1693.51
workload-C,,performance,250000,250000,32,Quorum,Partial,8710.26,86.74,755.49
workload-C,,conservative,250000,250000,32,Quorum,Partial,8533.05,73.68,628.72
workload-C,,powersave,250000,250000,32,Quorum,Partial,8707.23,67.79,590.25
workload-C,,ondemand,250000,250000,32,Quorum,Partial,8172.87,83.27,680.53
workload-C,1.0,userspace,250000,250000,32,Quorum,Partial,8814.06,73.29,646.02
workload-C,1.1,userspace,250000,250000,32,Quorum,Partial,8328.95,77.7,647.14
workload-C,1.2,userspace,250000,250000,32,Quorum,Partial,8560.05,80.21,686.63
workload-C,1.3,userspace,250000,250000,32,Quorum,Partial,8921.2,81.12,723.67
workload-C,1.4,userspace,250000,250000,32,Quorum,Partial,8484.61,85.44,724.95
workload-C,1.5,userspace,250000,250000,32,Quorum,Partial,8238.37,95.59,787.53
workload-C,1.6,userspace,250000,250000,32,Quorum,Partial,8293.57,95.75,794.08
workload-C,1.7,userspace,250000,250000,32,Quorum,Partial,8182.68,101.42,829.93
workload-C,1.8,userspace,250000,250000,32,Quorum,Partial,8324.86,106.97,890.47
workload-C,1.9,userspace,250000,250000,32,Quorum,Partial,8955.39,107.0,958.26
workload-C,2.0,userspace,250000,250000,32,Quorum,Partial,8875.47,110.22,978.24
workload-C,2.1,userspace,250000,250000,32,Quorum,Partial,8211.66,114.65,941.46
workload-C,2.2,userspace,250000,250000,32,Quorum,Partial,8220.31,117.35,964.69
workload-C,2.3,userspace,250000,250000,32,Quorum,Partial,8501.22,117.04,994.98
workload-C,2.4,userspace,250000,250000,32,Quorum,Partial,8842.85,121.59,1075.19
workload-C,2.5,userspace,250000,250000,32,Quorum,Partial,8512.88,130.25,1108.81
workload-C,2.6,userspace,250000,250000,32,Quorum,Partial,8361.08,137.35,1148.39
workload-C,2.7,userspace,250000,250000,32,Quorum,Partial,8581.11,135.73,1164.75
workload-C,2.8,userspace,250000,250000,32,Quorum,Partial,8297.81,142.6,1183.23
workload-C,,performance,250000,500000,32,Quorum,Partial,8924.74,84.86,757.35
workload-C,,conservative,250000,500000,32,Quorum,Partial,8563.79,74.92,641.6
workload-C,,powersave,250000,500000,32,Quorum,Partial,8212.12,71.23,584.91
workload-C,,ondemand,250000,500000,32,Quorum,Partial,8806.43,84.03,740.03
workload-C,1.0,userspace,250000,500000,32,Quorum,Partial,9005.89,77.63,699.09
workload-C,1.1,userspace,250000,500000,32,Quorum,Partial,8901.71,75.84,675.12
workload-C,1.2,userspace,250000,500000,32,Quorum,Partial,8764.95,79.05,692.9
workload-C,1.3,userspace,250000,500000,32,Quorum,Partial,8682.38,84.69,735.33
workload-C,1.4,userspace,250000,500000,32,Quorum,Partial,8280.93,86.15,713.42
workload-C,1.5,userspace,250000,500000,32,Quorum,Partial,8316.66,96.11,799.31
workload-C,1.6,userspace,250000,500000,32,Quorum,Partial,8190.95,93.93,769.37
workload-C,1.7,userspace,250000,500000,32,Quorum,Partial,8463.65,95.63,809.39
workload-C,1.8,userspace,250000,500000,32,Quorum,Partial,8817.69,102.89,907.26
workload-C,1.9,userspace,250000,500000,32,Quorum,Partial,8315.88,102.39,851.44
workload-C,2.0,userspace,250000,500000,32,Quorum,Partial,8174.37,112.15,916.76
workload-C,2.1,userspace,250000,500000,32,Quorum,Partial,8583.28,109.89,943.22
workload-C,2.2,userspace,250000,500000,32,Quorum,Partial,8709.14,115.98,1010.12
workload-C,2.3,userspace,250000,500000,32,Quorum,Partial,8849.38,118.87,1051.97
workload-C,2.4,userspace,250000,500000,32,Quorum,Partial,8217.8,122.42,1006.03
workload-C,2.5,userspace,250000,500000,32,Quorum,Partial,8400.06,130.95,1099.98
workload-C,2.6,userspace,250000,500000,32,Quorum,Partial,8745.51,129.98,1136.7
workload-C,2.7,userspace,250000,500000,32,Quorum,Partial,8221.28,132.59,1090.05
workload-C,2.8,userspace,250000,500000,32,Quorum,Partial,8198.55,137.06,1123.72
workload-C,,performance,250000,750000,32,Quorum,Partial,8919.99,88.78,791.88
workload-C,,conservative,250000,750000,32,Quorum,Partial,9002.64,74.33,669.17
workload-C,,powersave,250000,750000,32,Quorum,Partial,8863.23,67.13,595.02
workload-C,,ondemand,250000,750000,32,Quorum,Partial,8565.65,79.14,677.9
workload-C,1.0,userspace,250000,750000,32,Quorum,Partial,8499.29,71.61,608.63
workload-C,1.1,userspace,250000,750000,32,Quorum,Partial,8379.81,77.52,649.64
workload-C,1.2,userspace,250000,750000,32,Quorum,Partial,8625.53,81.46,702.61
workload-C,1.3,userspace,250000,750000,32,Quorum,Partial,8639.96,88.27,762.69
workload-C,1.4,userspace,250000,750000,32,Quorum,Partial,8198.73,85.78,703.31
workload-C,1.5,userspace,250000,750000,32,Quorum,Partial,8185.08,96.93,793.39
workload-C,1.6,userspace,250000,750000,32,Quorum,Partial,8552.61,99.31,849.36
workload-C,1.7,userspace,250000,750000,32,Quorum,Partial,8315.96,101.27,842.16
workload-C,1.8,userspace,250000,750000,32,Quorum,Partial,8536.69,101.84,869.35
workload-C,1.9,userspace,250000,750000,32,Quorum,Partial,8901.67,102.25,910.2
workload-C,2.0,userspace,250000,750000,32,Quorum,Partial,8645.62,111.64,965.18
workload-C,2.1,userspace,250000,750000,32,Quorum,Partial,8490.39,109.05,925.88
workload-C,2.2,userspace,250000,750000,32,Quorum,Partial,8626.88,121.86,1051.28
workload-C,2.3,userspace,250000,750000,32,Quorum,Partial,8296.38,117.72,976.64
workload-C,2.4,userspace,250000,750000,32,Quorum,Partial,8573.67,128.95,1105.6
workload-C,2.5,userspace,250000,750000,32,Quorum,Partial,8316.35,127.66,1061.68
workload-C,2.6,userspace,250000,750000,32,Quorum,Partial,8783.33,134.41,1180.56
workload-C,2.7,userspace,250000,750000,32,Quorum,Partial,9001.86,129.81,1168.5
workload-C,2.8,userspace,250000,750000,32,Quorum,Partial,8744.78,140.25,1226.45
workload-C,,performance,250000,250000,64,Quorum,Partial,4195.11,86.32,362.14
workload-C,,conservative,250000,250000,64,Quorum,Partial,4164.54,74.73,311.23
workload-C,,powersave,250000,250000,64,Quorum,Partial,4382.04,67.87,297.39
workload-C,,ondemand,250000,250000,64,Quorum,Partial,4296.7,82.41,354.08
workload-C,1.0,userspace,250000,250000,64,Quorum,Partial,4432.55,70.83,313.98
workload-C,1.1,userspace,250000,250000,64,Quorum,Partial,4457.59,81.33,362.52
workload-C,1.2,userspace,250000,250000,64,Quorum,Partial,4219.75,82.5,348.12
workload-C,1.3,userspace,250000,250000,64,Quorum,Partial,4125.06,85.79,353.87
workload-C,1.4,userspace,250000,250000,64,Quorum,Partial,4302.24,90.29,388.43
workload-C,1.5,userspace,250000,250000,64,Quorum,Partial,4281.27,88.57,379.18
workload-C,1.6,userspace,250000,250000,64,Quorum,Partial,4434.52,93.17,413.16
workload-C,1.7,userspace,250000,250000,64,Quorum,Partial,4413.78,98.08,432.91
workload-C,1.8,userspace,250000,250000,64,Quorum,Partial,4489.77,102.22,458.95
workload-C,1.9,userspace,250000,250000,64,Quorum,Partial,4409.96,102.7,452.9
workload-C,2.0,userspace,250000,250000,64,Quorum,Partial,4110.36,112.66,463.09
workload-C,2.1,userspace,250000,250000,64,Quorum,Partial,4489.89,115.12,516.86
workload-C,2.2,userspace,250000,250000,64,Quorum,Partial,4180.34,121.86,509.43
workload-C,2.3,userspace,250000,250000,64,Quorum,Partial,4264.3,121.14,516.57
workload-C,2.4,userspace,250000,250000,64,Quorum,Partial,4140.95,128.86,533.59
workload-C,2.5,userspace,250000,250000,64,Quorum,Partial,4353.0,127.53,555.16
workload-C,2.6,userspace,250000,250000,64,Quorum,Partial,4084.99,137.28,560.77
workload-C,2.7,userspace,250000,250000,64,Quorum,Partial,4201.22,135.55,569.48
workload-C,2.8,userspace,250000,250000,64,Quorum,Partial,4482.78,141.01,632.13
workload-C,,performance,250000,500000,64,Quorum,Partial,4191.86,88.38,370.47
workload-C,,conservative,250000,500000,64,Quorum,Partial,4156.57,76.68,318.71
workload-C,,powersave,250000,500000,64,Quorum,Partial,4145.42,68.75,285.0
workload-C,,ondemand,250000,500000,64,Quorum,Partial,4155.96,82.93,344.64
workload-C,1.0,userspace,250000,500000,64,Quorum,Partial,4087.47,70.97,290.11
workload-C,1.1,userspace,250000,500000,64,Quorum,Partial,4166.23,78.47,326.92
workload-C,1.2,userspace,250000,500000,64,Quorum,Partial,4286.13,82.26,352.58
workload-C,1.3,userspace,250000,500000,64,Quorum,Partial,4387.03,87.48,383.78
workload-C,1.4,userspace,250000,500000,64,Quorum,Partial,4214.9,86.16,363.15
workload-C,1.5,userspace,250000,500000,64,Quorum,Partial,4184.92,96.76,404.95
workload-C,1.6,userspace,250000,500000,64,Quorum,Partial,4107.51,92.53,380.06
workload-C,1.7,userspace,250000,500000,64,Quorum,Partial,4218.43,103.55,436.82
workload-C,1.8,userspace,250000,500000,64,Quorum,Partial,4261.47,104.09,443.58
workload-C,1.9,userspace,250000,500000,64,Quorum,Partial,4177.48,105.53,440.83
workload-C,2.0,userspace,250000,500000,64,Quorum,Partial,4256.55,111.8,475.88
workload-C,2.1,userspace,250000,500000,64,Quorum,Partial,4173.81,113.28,472.8
workload-C,2.2,userspace,250000,500000,64,Quorum,Partial,4219.08,116.77,492.66
workload-C,2.3,userspace,250000,500000,64,Quorum,Partial,4333.59,118.9,515.28
workload-C,2.4,userspace,250000,500000,64,Quorum,Partial,4262.92,130.99,558.42
workload-C,2.5,userspace,250000,500000,64,Quorum,Partial,4206.0,125.56,528.09
workload-C,2.6,userspace,250000,500000,64,Quorum,Partial,4334.32,137.3,595.12
workload-C,2.7,userspace,250000,500000,64,Quorum,Partial,4361.23,137.7,600.55
workload-C,2.8,userspace,250000,500000,64,Quorum,Partial,4447.98,134.67,598.99
workload-C,,performance,250000,750000,64,Quorum,Partial,4087.41,92.34,377.44
workload-C,,conservative,250000,750000,64,Quorum,Partial,4117.56,75.31,310.09
workload-C,,powersave,250000,750000,64,Quorum,Partial,4480.58,73.21,328.04
workload-C,,ondemand,250000,750000,64,Quorum,Partial,4093.07,81.27,332.65
workload-C,1.0,userspace,250000,750000,64,Quorum,Partial,4472.01,72.31,323.38
workload-C,1.1,userspace,250000,750000,64,Quorum,Partial,4107.81,73.97,303.83
workload-C,1.2,userspace,250000,750000,64,Quorum,Partial,4353.64,81.64,355.43
workload-C,1.3,userspace,250000,750000,64,Quorum,Partial,4218.08,81.44,343.52
workload-C,1.4,userspace,250000,750000,64,Quorum,Partial,4239.32,87.21,369.73
workload-C,1.5,userspace,250000,750000,64,Quorum,Partial,4286.39,94.5,405.05
workload-C,1.6,userspace,250000,750000,64,Quorum,Partial,4120.72,95.4,393.13
workload-C,1.7,userspace,250000,750000,64,Quorum,Partial,4314.96,104.68,451.69
workload-C,1.8,userspace,250000,750000,64,Quorum,Partial,4248.55,100.87,428.55
workload-C,1.9,userspace,250000,750000,64,Quorum,Partial,4161.41,105.48,438.95
workload-C,2.0,userspace,250000,750000,64,Quorum,Partial,4219.13,108.81,459.09
workload-C,2.1,userspace,250000,750000,64,Quorum,Partial,4236.79,110.83,469.57
workload-C,2.2,userspace,250000,750000,64,Quorum,Partial,4283.05,121.96,522.37
workload-C,2.3,userspace,250000,750000,64,Quorum,Partial,4183.73,123.38,516.19
workload-C,2.4,userspace,250000,750000,64,Quorum,Partial,4455.91,131.33,585.18
workload-C,2.5,userspace,250000,750000,64,Quorum,Partial,4253.55,126.4,537.65
workload-C,2.6,userspace,250000,750000,64,Quorum,Partial,4240.0,134.61,570.74
workload-C,2.7,userspace,250000,750000,64,Quorum,Partial,4466.9,139.63,623.73
workload-C,2.8,userspace,250000,750000,64,Quorum,Partial,4104.62,134.99,554.07
workload-C,,performance,500000,250000,32,Quorum,Partial,17518.06,91.16,1596.9
workload-C,,conservative,500000,250000,32,Quorum,Partial,17326.75,74.6,1292.61
workload-C,,powersave,500000,250000,32,Quorum,Partial,16542.3,71.56,1183.77
workload-C,,ondemand,500000,250000,32,Quorum,Partial,17865.42,77.62,1386.71
workload-C,1.0,userspace,500000,250000,32,Quorum,Partial,17089.22,75.92,1297.33
workload-C,1.1,userspace,500000,250000,32,Quorum,Partial,17495.41,76.3,1334.82
workload-C,1.2,userspace,500000,250000,32,Quorum,Partial,16927.46,82.18,1391.15
workload-C,1.3,userspace,500000,250000,32,Quorum,Partial,17166.68,83.85,1439.35
workload-C,1.4,userspace,500000,250000,32,Quorum,Partial,17918.16,92.21,1652.25
workload-C,1.5,userspace,500000,250000,32,Quorum,Partial,16943.35,96.2,1629.87
workload-C,1.6,userspace,500000,250000,32,Quorum,Partial,17587.73,94.86,1668.35
workload-C,1.7,userspace,500000,250000,32,Quorum,Partial,17832.14,101.64,1812.39
workload-C,1.8,userspace,500000,250000,32,Quorum,Partial,17734.06,105.08,1863.52
workload-C,1.9,userspace,500000,250000,32,Quorum,Partial,17144.6,107.63,1845.3
workload-C,2.0,userspace,500000,250000,32,Quorum,Partial,17054.31,114.86,1958.87
workload-C,2.1,userspace,500000,250000,32,Quorum,Partial,17206.66,113.16,1947.02
workload-C,2.2,userspace,500000,250000,32,Quorum,Partial,18029.88,115.69,2085.93
workload-C,2.3,userspace,500000,250000,32,Quorum,Partial,17477.02,120.17,2100.23
workload-C,2.4,userspace,500000,250000,32,Quorum,Partial,16989.72,125.42,2130.86
workload-C,2.5,userspace,500000,250000,32,Quorum,Partial,17894.8,133.82,2394.68
workload-C,2.6,userspace,500000,250000,32,Quorum,Partial,17667.77,138.42,2445.52
workload-C,2.7,userspace,500000,250000,32,Quorum,Partial,16809.38,136.61,2296.31
workload-C,2.8,userspace,500000,250000,32,Quorum,Partial,17893.44,143.83,2573.6
workload-C,,performance,500000,500000,32,Quorum,Partial,17584.9,92.19,1621.2
workload-C,,conservative,500000,500000,32,Quorum,Partial,16820.13,77.42,1302.27
workload-C,,powersave,500000,500000,32,Quorum,Partial,17893.1,67.32,1204.59
workload-C,,ondemand,500000,500000,32,Quorum,Partial,18009.17,85.24,1535.09
workload-C,1.0,userspace,500000,500000,32,Quorum,Partial,16947.16,73.67,1248.49
workload-C,1.1,userspace,500000,500000,32,Quorum,Partial,17585.57,78.12,1373.8
workload-C,1.2,userspace,500000,500000,32,Quorum,Partial,16560.64,80.26,1329.08
workload-C,1.3,userspace,500000,500000,32,Quorum,Partial,17568.58,87.6,1538.96
workload-C,1.4,userspace,500000,500000,32,Quorum,Partial,17384.06,92.68,1611.13
workload-C,1.5,userspace,500000,500000,32,Quorum,Partial,17072.76,89.13,1521.72
workload-C,1.6,userspace,500000,500000,32,Quorum,Partial,18043.03,92.07,1661.26
workload-C,1.7,userspace,500000,500000,32,Quorum,Partial,17093.96,102.11,1745.42
workload-C,1.8,userspace,500000,500000,32,Quorum,Partial,17836.34,100.61,1794.47
workload-C,1.9,userspace,500000,500000,32,Quorum,Partial,16941.16,102.31,1733.25
workload-C,2.0,userspace,500000,500000,32,Quorum,Partial,17956.72,111.16,1996.15
workload-C,2.1,userspace,500000,500000,32,Quorum,Partial,16616.94,110.65,1838.74
workload-C,2.2,userspace,500000,500000,32,Quorum,Partial,17962.55,112.84,2026.98
workload-C,2.3,userspace,500000,500000,32,Quorum,Partial,17451.32,118.71,2071.63
workload-C,2.4,userspace,500000,500000,32,Quorum,Partial,16951.54,127.29,2157.83
workload-C,2.5,userspace,500000,500000,32,Quorum,Partial,17385.4,127.91,2223.71
workload-C,2.6,userspace,500000,500000,32,Quorum,Partial,17558.0,137.37,2412.0
workload-C,2.7,userspace,500000,500000,32,Quorum,Partial,17858.02,141.64,2529.41
workload-C,2.8,userspace,500000,500000,32,Quorum,Partial,17648.63,141.3,2493.74
workload-C,,performance,500000,750000,32,Quorum,Partial,16402.05,87.09,1428.48
workload-C,,conservative,500000,750000,32,Quorum,Partial,16824.66,73.95,1244.22
workload-C,,powersave,500000,750000,32,Quorum,Partial,17378.77,72.08,1252.73
workload-C,,ondemand,500000,750000,32,Quorum,Partial,17195.88,84.48,1452.69
workload-C,1.0,userspace,500000,750000,32,Quorum,Partial,17405.82,70.48,1226.75
workload-C,1.1,userspace,500000,750000,32,Quorum,Partial,16740.83,77.22,1292.66
workload-C,1.2,userspace,500000,750000,32,Quorum,Partial,16790.36,84.19,1413.5
workload-C,1.3,userspace,500000,750000,32,Quorum,Partial,16858.35,86.57,1459.5
workload-C,1.4,userspace,500000,750000,32,Quorum,Partial,17593.76,92.24,1622.82
workload-C,1.5,userspace,500000,750000,32,Quorum,Partial,17864.53,88.33,1577.94
workload-C,1.6,userspace,500000,750000,32,Quorum,Partial,17312.27,95.0,1644.73
workload-C,1.7,userspace,500000,750000,32,Quorum,Partial,17644.38,100.0,1764.43
workload-C,1.8,userspace,500000,750000,32,Quorum,Partial,17874.21,103.74,1854.25
workload-C,1.9,userspace,500000,750000,32,Quorum,Partial,17161.92,103.02,1768.07
workload-C,2.0,userspace,500000,750000,32,Quorum,Partial,17992.57,105.56,1899.33
workload-C,2.1,userspace,500000,750000,32,Quorum,Partial,17586.74,117.29,2062.71
workload-C,2.2,userspace,500000,750000,32,Quorum,Partial,17254.26,117.27,2023.35
workload-C,2.3,userspace,500000,750000,32,Quorum,Partial,16784.11,117.86,1978.15
workload-C,2.4,userspace,500000,750000,32,Quorum,Partial,16847.05,125.17,2108.8
workload-C,2.5,userspace,500000,750000,32,Quorum,Partial,17351.54,132.39,2297.13
workload-C,2.6,userspace,500000,750000,32,Quorum,Partial,17088.69,131.68,2250.22
workload-C,2.7,userspace,500000,750000,32,Quorum,Partial,16404.53,136.76,2243.51
workload-C,2.8,userspace,500000,750000,32,Quorum,Partial,16494.52,134.19,2213.44
workload-C,,performance,500000,250000,64,Quorum,Partial,8329.28,92.54,770.82
workload-C,,conservative,500000,250000,64,Quorum,Partial,9012.15,76.16,686.36
workload-C,,powersave,500000,250000,64,Quorum,Partial,8447.15,73.04,616.95
workload-C,,ondemand,500000,250000,64,Quorum,Partial,8564.99,82.81,709.31
workload-C,1.0,userspace,500000,250000,64,Quorum,Partial,8656.66,76.7,663.97
workload-C,1.1,userspace,500000,250000,64,Quorum,Partial,8557.13,81.63,698.49
workload-C,1.2,userspace,500000,250000,64,Quorum,Partial,8892.0,78.63,699.21
workload-C,1.3,userspace,500000,250000,64,Quorum,Partial,8274.38,86.72,717.54
workload-C,1.4,userspace,500000,250000,64,Quorum,Partial,8451.07,85.83,725.33
workload-C,1.5,userspace,500000,250000,64,Quorum,Partial,8260.74,87.84,725.61
workload-C,1.6,userspace,500000,250000,64,Quorum,Partial,8980.65,93.39,838.68
workload-C,1.7,userspace,500000,250000,64,Quorum,Partial,8834.58,95.09,840.06
workload-C,1.8,userspace,500000,250000,64,Quorum,Partial,8770.27,105.77,927.64
workload-C,1.9,userspace,500000,250000,64,Quorum,Partial,8578.83,107.94,926.01
workload-C,2.0,userspace,500000,250000,64,Quorum,Partial,8241.14,114.45,943.21
workload-C,2.1,userspace,500000,250000,64,Quorum,Partial,8887.7,119.13,1058.8
workload-C,2.2,userspace,500000,250000,64,Quorum,Partial,8841.86,112.44,994.16
workload-C,2.3,userspace,500000,250000,64,Quorum,Partial,8450.46,119.62,1010.84
workload-C,2.4,userspace,500000,250000,64,Quorum,Partial,8627.27,120.82,1042.38
workload-C,2.5,userspace,500000,250000,64,Quorum,Partial,8732.56,133.01,1161.54
workload-C,2.6,userspace,500000,250000,64,Quorum,Partial,8493.82,127.1,1079.56
workload-C,2.7,userspace,500000,250000,64,Quorum,Partial,8936.6,136.36,1218.62
workload-C,2.8,userspace,500000,250000,64,Quorum,Partial,8253.15,137.94,1138.41
workload-C,,performance,500000,500000,64,Quorum,Partial,8597.08,86.85,746.64
workload-C,,conservative,500000,500000,64,Quorum,Partial,8479.65,77.11,653.87
workload-C,,powersave,500000,500000,64,Quorum,Partial,8397.81,73.58,617.91
workload-C,,ondemand,500000,500000,64,Quorum,Partial,8830.49,82.14,725.38
workload-C,1.0,userspace,500000,500000,64,Quorum,Partial,8323.82,73.69,613.41
workload-C,1.1,userspace,500000,500000,64,Quorum,Partial,8233.8,77.25,636.04
workload-C,1.2,userspace,500000,500000,64,Quorum,Partial,8480.22,77.63,658.28
workload-C,1.3,userspace,500000,500000,64,Quorum,Partial,8868.26,89.19,790.97
workload-C,1.4,userspace,500000,500000,64,Quorum,Partial,8871.82,85.86,761.69
workload-C,1.5,userspace,500000,500000,64,Quorum,Partial,8485.46,88.98,755.06
workload-C,1.6,userspace,500000,500000,64,Quorum,Partial,8360.59,99.95,835.68
workload-C,1.7,userspace,500000,500000,64,Quorum,Partial,8991.74,95.17,855.73
workload-C,1.8,userspace,500000,500000,64,Quorum,Partial,8266.9,105.94,875.8
workload-C,1.9,userspace,500000,500000,64,Quorum,Partial,8330.15,111.7,930.5
workload-C,2.0,userspace,500000,500000,64,Quorum,Partial,8256.74,112.2,926.38
workload-C,2.1,userspace,500000,500000,64,Quorum,Partial,8633.24,116.66,1007.12
workload-C,2.2,userspace,500000,500000,64,Quorum,Partial,8790.24,123.35,1084.28
